transaction_id,amount,hour,distance_from_home_km,num_transactions_24h,is_online,merchant_category,is_fraud
101188,12.86,0,38.3,5,0,grocery,1
101189,14.97,7,31.2,6,0,grocery,0
101190,30.33,21,25.4,0,0,grocery,0
101191,7.08,8,29.9,8,0,online_retail,0
101192,30.23,7,26.3,4,1,grocery,0
101193,8.72,8,33.7,1,0,grocery,1
101194,66.06,6,33.0,5,0,travel,0
101195,69.85,16,21.8,2,1,online_retail,0
101196,81.6,12,10.8,1,1,grocery,0
101197,55.79,12,12.3,3,0,grocery,0
101198,1.0,19,22.7,3,0,online_retail,0
101199,48.03,15,31.5,5,1,online_retail,0
101200,5.72,9,43.9,3,0,grocery,0
101201,48.33,11,19.0,0,1,restaurant,0
101202,141.12,12,13.7,1,0,grocery,0
101203,66.83,20,18.0,4,0,restaurant,0
101204,52.46,18,57.4,3,1,online_retail,0
101205,35.16,15,6.8,1,0,electronics,0
101206,6.92,23,9.6,4,1,grocery,0
101207,177.32,13,1.1,2,1,electronics,0
101208,31.29,14,2.4,6,1,travel,0
101209,50.23,11,40.0,3,1,restaurant,0
101210,56.52,19,26.0,2,0,online_retail,0
101211,83.65,4,7.9,4,0,restaurant,0
101212,27.69,5,19.3,1,0,restaurant,0
101213,40.13,11,7.8,3,1,online_retail,0
101214,163.3,5,27.7,1,0,travel,0
101215,40.46,1,5.4,3,0,online_retail,0
101216,119.68,2,24.2,0,0,restaurant,1
101217,11.06,3,18.6,6,0,online_retail,0
101218,8.98,6,0.5,0,0,restaurant,0
101219,73.99,20,3.6,3,0,online_retail,0
101220,118.37,5,28.9,5,0,online_retail,0
101221,22.79,0,6.5,4,0,online_retail,0
101222,33.51,19,17.6,5,1,online_retail,1
101223,60.64,2,14.4,2,0,online_retail,1
101224,19.52,22,60.8,6,1,online_retail,0
101225,16.53,0,15.3,4,1,grocery,0
101226,31.91,2,16.2,1,0,restaurant,1
101227,72.28,3,41.5,7,1,grocery,0
101228,9.53,15,8.1,3,0,grocery,0
101229,11.32,22,0.5,2,1,restaurant,0
101230,9.99,23,51.6,1,0,grocery,0
101231,8.25,5,13.7,4,1,electronics,0
101232,30.29,22,48.4,2,1,travel,0
101233,178.76,23,1.6,3,0,electronics,0
101234,18.87,5,2.1,7,1,travel,0
101235,154.43,9,17.0,3,0,grocery,0
101236,74.66,14,10.4,1,0,grocery,0
101237,40.91,6,14.2,6,1,online_retail,0
101238,112.23,16,0.1,1,0,electronics,1
101239,56.39,5,7.1,3,1,grocery,1
101240,8.3,0,34.4,3,1,grocery,0
101241,45.79,18,4.5,2,0,restaurant,0
101242,99.61,1,10.1,6,1,travel,1
101243,71.9,17,61.3,3,0,online_retail,0
101244,196.24,17,5.4,0,0,restaurant,0
101245,62.03,8,36.4,2,0,grocery,0
101246,52.19,12,18.8,4,0,restaurant,1
101247,12.72,16,14.3,7,1,online_retail,0
101248,84.32,16,10.1,4,0,restaurant,0
101249,4.75,22,13.7,0,0,electronics,0
101250,4.61,2,32.0,2,1,online_retail,0
101251,94.19,19,1.3,0,1,restaurant,1
101252,1.0,4,37.4,3,1,restaurant,0
101253,46.44,19,6.3,3,0,online_retail,0
101254,10.25,18,84.8,6,0,restaurant,0
101255,65.27,19,3.2,1,1,online_retail,0
101256,103.51,9,1.0,5,0,online_retail,0
101257,43.34,19,25.1,5,1,travel,0
101258,29.64,11,2.9,2,0,online_retail,0
101259,133.62,18,58.2,4,1,grocery,0
101260,69.76,18,24.7,4,0,grocery,0
101261,77.11,21,24.1,3,1,electronics,0
101262,15.42,2,7.2,4,0,online_retail,0
101263,61.85,23,24.9,6,1,restaurant,1
101264,8.98,2,37.7,2,1,restaurant,0
101265,29.09,20,7.3,4,1,travel,0
101266,13.75,12,6.0,0,1,electronics,0
101267,303.16,19,2.4,6,0,grocery,0
101268,80.47,15,11.7,3,0,restaurant,0
101269,38.17,11,14.0,6,0,restaurant,0
101270,74.42,7,1.3,2,0,online_retail,0
101271,73.39,17,14.1,1,0,electronics,0
101272,33.15,12,6.9,1,1,grocery,0
101273,63.87,10,6.1,1,1,online_retail,0
101274,60.39,18,7.8,5,0,electronics,0
101275,10.19,5,40.7,5,1,grocery,1
101276,112.65,20,16.3,2,1,restaurant,0
101277,3.67,6,8.2,2,0,travel,0
101278,68.16,6,14.0,3,0,restaurant,0
101279,31.2,9,21.5,3,0,restaurant,0
101280,7.54,17,42.8,3,1,restaurant,0
101281,142.63,22,19.7,4,1,restaurant,0
101282,20.37,5,26.7,3,1,travel,0
101283,99.67,4,26.1,3,0,restaurant,1
101284,1.0,11,16.0,6,1,grocery,0
101285,51.56,17,11.3,1,1,restaurant,0
101286,100.9,17,5.1,1,1,online_retail,0
101287,27.23,17,2.5,4,0,electronics,0
101288,61.71,7,23.3,1,1,grocery,0
101289,139.62,1,10.1,5,0,travel,1
101290,29.85,14,5.3,3,0,restaurant,0
101291,9.54,11,17.3,3,1,grocery,0
101292,41.99,6,1.3,4,1,restaurant,0
101293,81.99,23,44.4,3,0,online_retail,0
101294,17.12,14,5.2,0,0,grocery,0
101295,87.4,21,0.8,4,0,grocery,0
101296,75.51,11,1.8,0,0,grocery,0
101297,15.03,14,0.1,2,0,online_retail,0
101298,41.45,10,26.3,4,0,online_retail,0
101299,33.24,15,10.3,0,1,electronics,0
101300,32.35,3,1.6,6,0,grocery,0
101301,37.83,12,35.3,1,0,grocery,0
101302,45.76,9,1.0,4,1,online_retail,0
101303,134.06,11,55.5,3,1,grocery,0
101304,206.12,18,7.8,3,1,grocery,1
101305,35.38,10,6.8,1,0,grocery,0
101306,69.31,4,0.7,3,1,restaurant,0
101307,9.16,6,43.1,1,0,online_retail,0
101308,72.3,18,20.0,3,1,online_retail,0
101309,23.37,23,3.3,3,0,restaurant,1
101310,30.46,19,45.0,5,1,travel,0
101311,53.09,20,25.5,4,1,electronics,0
101312,34.94,22,23.8,4,0,grocery,0
101313,7.07,5,25.8,2,0,restaurant,0
101314,18.59,12,15.7,3,0,online_retail,0
101315,3.17,22,57.4,1,0,grocery,0
101316,111.27,12,9.6,4,1,grocery,0
101317,50.23,8,32.8,3,0,restaurant,0
101318,39.68,11,7.5,2,0,electronics,0
101319,34.2,18,39.5,4,0,grocery,0
101320,1.0,13,9.7,4,1,online_retail,0
101321,45.62,11,6.3,1,0,online_retail,0
101322,99.89,20,1.9,2,0,electronics,0
101323,8.97,10,30.9,3,0,online_retail,0
101324,27.73,13,7.5,2,1,restaurant,0
101325,105.46,17,2.1,3,1,online_retail,1
101326,20.14,13,44.4,4,0,grocery,1
101327,91.46,11,2.7,5,0,online_retail,0
101328,109.48,18,8.6,5,0,online_retail,0
101329,5.77,17,24.3,4,0,grocery,0
101330,319.48,7,13.0,3,0,restaurant,0
101331,16.19,23,1.2,1,0,electronics,1
101332,5.21,0,81.8,2,0,grocery,0
101333,97.08,18,10.6,3,1,electronics,0
101334,3.95,22,72.2,2,0,grocery,0
101335,65.13,11,16.3,5,1,grocery,0
101336,91.3,9,6.9,1,1,restaurant,0
101337,71.29,20,11.5,3,1,travel,0
101338,225.83,11,27.7,4,1,restaurant,0
101339,80.87,8,24.0,3,0,online_retail,0
101340,130.38,11,50.8,7,0,grocery,0
101341,188.66,19,17.3,0,0,travel,1
101342,8.5,16,4.5,5,0,online_retail,0
101343,33.57,8,12.9,4,1,online_retail,0
101344,58.11,5,9.8,3,0,online_retail,0
101345,103.06,2,3.2,2,0,restaurant,1
101346,14.02,6,9.5,7,1,online_retail,0
101347,39.83,12,4.0,5,0,online_retail,0
101348,57.18,5,6.6,4,0,grocery,0
101349,196.98,4,22.1,1,0,grocery,1
101350,10.06,17,11.9,3,0,grocery,0
101351,65.29,12,26.5,6,0,restaurant,0
101352,148.17,10,44.9,4,1,online_retail,1
101353,36.65,1,3.9,4,0,travel,0
101354,27.54,23,5.4,4,0,online_retail,0
101355,17.95,20,57.0,2,0,grocery,0
101356,59.28,21,19.9,3,0,restaurant,0
101357,8.18,19,32.5,1,0,restaurant,0
101358,82.55,23,15.6,3,0,restaurant,1
101359,18.56,4,5.5,3,0,electronics,0
101360,17.08,5,1.5,1,0,online_retail,0
101361,27.08,18,39.3,3,0,restaurant,0
101362,1.47,4,39.0,4,0,online_retail,0
101363,20.67,23,5.7,2,0,online_retail,0
101364,8.48,18,35.5,5,0,restaurant,0
101365,44.83,17,29.1,2,0,online_retail,0
101366,10.92,15,5.4,3,1,electronics,0
101367,53.51,20,17.7,4,1,grocery,0
101368,37.94,7,71.5,2,1,restaurant,0
101369,45.79,21,6.4,1,0,online_retail,0
101370,8.14,9,1.1,7,0,electronics,0
101371,79.33,10,41.8,6,0,grocery,0
101372,163.67,0,9.4,9,0,restaurant,1
101373,192.38,16,5.7,3,1,restaurant,0
101374,6.52,23,2.8,4,1,restaurant,0
101375,33.26,13,4.8,2,0,grocery,0
101376,67.26,2,17.3,3,0,restaurant,0
101377,48.08,3,73.7,5,0,grocery,0
101378,9.04,19,65.3,2,1,electronics,1
101379,118.2,3,2.6,4,0,travel,0
101380,115.02,11,9.0,2,0,online_retail,0
101381,117.3,13,37.1,6,0,electronics,0
101382,70.3,17,44.4,3,0,online_retail,0
101383,4.59,23,37.0,2,0,electronics,1
101384,81.74,1,8.4,2,1,restaurant,0
101385,68.97,3,4.2,3,0,grocery,0
101386,119.48,12,7.8,3,0,grocery,0
101387,31.02,20,9.8,3,0,grocery,0
101388,262.54,11,38.6,3,0,restaurant,0
101389,7.88,10,36.4,3,1,restaurant,0
101390,67.56,16,32.8,2,1,grocery,0
101391,3.9,5,4.4,1,0,restaurant,0
101392,77.96,3,6.0,4,0,grocery,1
101393,197.65,13,2.3,1,0,grocery,0
101394,160.42,22,0.4,1,0,electronics,0
101395,1.0,4,52.7,5,0,online_retail,0
101396,68.7,23,41.5,4,0,online_retail,0
101397,35.43,18,48.5,1,0,electronics,0
101398,101.33,5,28.5,1,0,grocery,0
101399,65.51,4,14.4,4,1,grocery,0
101400,31.67,2,9.3,3,0,travel,0
101401,52.35,0,6.1,1,0,restaurant,0
101402,75.89,12,43.8,4,1,grocery,0
101403,1.0,2,2.0,3,0,online_retail,0
101404,5.34,10,102.8,0,1,online_retail,0
101405,42.64,13,0.0,3,0,online_retail,0
101406,40.34,15,4.0,3,1,online_retail,0
101407,144.8,2,7.5,2,0,restaurant,0
101408,21.17,23,27.3,2,0,restaurant,0
101409,13.27,2,3.2,3,0,restaurant,0
101410,9.68,17,13.5,2,0,grocery,0
101411,44.7,0,27.3,4,1,online_retail,0
101412,17.6,17,2.2,4,0,online_retail,0
101413,77.26,6,5.5,5,1,grocery,0
101414,20.25,21,12.7,3,1,online_retail,0
101415,31.09,8,21.0,6,1,grocery,0
101416,38.68,14,20.3,4,0,travel,0
101417,124.25,20,13.3,4,0,online_retail,0
101418,3.62,7,11.9,6,0,travel,0
101419,25.79,8,0.1,4,0,grocery,0
101420,56.67,3,2.3,2,0,restaurant,0
101421,31.55,17,11.3,5,0,grocery,0
101422,23.77,6,18.9,2,0,online_retail,0
101423,99.87,8,28.3,1,0,online_retail,0
101424,12.93,14,6.4,6,0,travel,0
101425,32.67,22,20.7,5,1,restaurant,0
101426,123.16,5,20.8,5,1,restaurant,0
101427,20.26,7,1.0,0,0,restaurant,0
101428,70.34,6,0.4,2,0,grocery,0
101429,68.67,12,12.1,3,1,grocery,0
101430,44.19,16,49.5,2,0,restaurant,0
101431,26.91,4,45.4,1,0,online_retail,0
101432,83.34,19,23.1,3,0,restaurant,0
101433,113.19,0,14.3,3,1,restaurant,0
101434,4.85,6,27.4,4,1,online_retail,0
101435,81.27,5,6.8,1,1,restaurant,0
101436,164.8,22,103.9,5,1,grocery,0
101437,131.91,2,2.4,2,0,restaurant,0
101438,65.83,18,27.8,0,0,restaurant,0
101439,60.27,9,7.0,3,0,grocery,0
101440,36.07,8,11.5,3,0,grocery,0
101441,28.25,23,6.4,3,0,grocery,0
101442,84.97,11,23.9,0,0,online_retail,0
101443,56.9,19,6.5,2,1,restaurant,0
101444,42.11,3,13.3,1,0,grocery,0
101445,9.04,5,98.0,5,1,online_retail,0
101446,15.68,18,5.3,1,0,online_retail,0
101447,1.0,18,11.8,5,1,online_retail,0
101448,200.4,21,38.4,5,0,grocery,0
101449,116.02,4,1.9,1,0,online_retail,0
101450,44.52,19,2.6,5,1,grocery,0
101451,2.14,6,0.6,7,0,electronics,0
101452,40.29,2,30.1,7,1,online_retail,0
101453,21.88,8,15.1,0,1,online_retail,0
101454,107.1,22,15.1,5,1,online_retail,0
101455,33.83,1,4.6,3,0,travel,0
101456,125.61,8,17.4,2,0,electronics,0
101457,89.74,12,34.8,0,0,online_retail,0
101458,356.94,14,42.3,4,0,grocery,0
101459,15.26,1,17.1,5,0,grocery,1
101460,23.51,7,12.5,2,1,online_retail,0
101461,27.15,7,40.8,3,0,electronics,0
101462,6.6,8,37.8,3,0,online_retail,0
101463,2.23,2,4.0,2,0,electronics,0
101464,17.26,7,1.6,5,0,travel,0
101465,40.27,10,17.7,1,1,online_retail,0
101466,3.56,0,12.2,3,0,grocery,0
101467,298.57,8,27.9,4,1,online_retail,0
101468,16.68,13,5.2,5,0,restaurant,0
101469,37.15,7,61.0,2,0,restaurant,0
101470,13.55,11,16.4,1,1,travel,0
101471,32.74,9,7.7,1,1,electronics,0
101472,55.52,15,22.4,0,0,restaurant,0
101473,25.2,13,34.3,3,0,restaurant,0
101474,111.42,9,13.5,5,1,grocery,0
101475,6.94,16,33.5,9,0,travel,1
101476,22.32,23,5.4,3,0,electronics,0
101477,37.56,2,1.3,0,0,restaurant,1
101478,7.8,17,4.2,1,0,grocery,0
101479,25.32,21,2.5,6,1,online_retail,0
101480,132.44,18,90.1,2,0,travel,0
101481,205.52,13,10.7,4,1,restaurant,0
101482,150.08,7,24.3,2,0,grocery,0
101483,61.59,18,2.8,4,0,restaurant,0
101484,50.65,22,41.0,4,1,grocery,1
101485,86.38,21,8.8,1,1,travel,0
101486,120.85,18,7.8,2,1,online_retail,0
101487,6.37,3,36.0,3,0,restaurant,0
101488,87.64,17,26.6,4,1,grocery,0
101489,1.0,7,10.9,8,0,travel,0
101490,6.62,1,3.7,4,1,grocery,1
101491,258.97,22,6.9,3,1,restaurant,0
101492,102.55,12,9.7,3,0,online_retail,1
101493,38.38,3,5.8,5,1,travel,0
101494,292.34,0,8.8,5,0,grocery,0
101495,120.85,9,13.5,0,1,electronics,0
101496,54.15,3,0.3,2,1,restaurant,0
101497,207.11,1,59.5,1,0,online_retail,0
101498,15.84,16,34.7,2,1,grocery,0
101499,24.96,4,63.9,3,1,online_retail,0
101500,119.75,9,48.3,0,1,grocery,0
101501,20.35,16,3.2,1,1,grocery,0
101502,236.58,19,2.0,4,0,electronics,0
101503,24.93,4,7.2,3,0,restaurant,0
101504,453.72,19,20.4,1,1,grocery,0
101505,55.67,23,11.2,5,1,restaurant,0
101506,40.91,1,45.8,2,0,electronics,0
101507,98.58,9,17.9,2,0,restaurant,0
101508,243.11,5,41.6,4,1,grocery,0
101509,24.04,8,3.7,4,0,online_retail,0
101510,9.42,16,2.1,4,1,grocery,0
101511,35.09,6,32.2,4,0,electronics,0
101512,17.72,10,10.5,1,1,online_retail,0
101513,91.32,9,6.0,4,0,grocery,0
101514,169.58,20,9.0,2,0,restaurant,0
101515,104.26,23,104.6,3,1,restaurant,0
101516,223.17,20,13.5,2,0,electronics,0
101517,97.52,4,21.9,2,1,travel,0
101518,7.14,19,7.1,2,0,restaurant,0
101519,48.4,5,47.2,3,1,grocery,0
101520,48.62,16,50.3,4,1,grocery,0
101521,26.22,2,4.8,3,1,grocery,0
101522,56.49,5,1.1,0,0,electronics,0
101523,43.01,7,30.2,8,0,restaurant,0
101524,100.63,9,11.1,4,0,online_retail,0
101525,71.12,2,7.8,4,0,travel,0
101526,115.16,0,2.4,5,0,electronics,0
101527,34.43,17,1.0,1,0,grocery,1
101528,8.3,16,7.1,3,0,restaurant,0
101529,13.33,7,6.8,4,0,grocery,0
101530,184.31,1,9.7,3,0,restaurant,0
101531,99.93,8,18.9,3,0,restaurant,0
101532,226.05,8,38.2,2,1,grocery,0
101533,15.44,3,96.1,2,0,online_retail,0
101534,55.59,0,9.9,4,1,grocery,1
101535,38.07,14,5.0,3,0,online_retail,0
101536,6.54,1,2.9,5,0,travel,1
101537,115.55,4,32.0,4,1,travel,0
101538,315.15,18,4.1,4,1,restaurant,0
101539,48.64,19,43.1,3,0,online_retail,0
101540,80.53,6,35.4,3,1,online_retail,0
101541,64.41,20,24.5,2,1,online_retail,0
101542,4.1,14,25.5,2,0,online_retail,0
101543,30.3,19,5.7,1,0,travel,0
101544,145.46,8,14.3,2,1,grocery,1
101545,21.62,13,17.4,4,0,online_retail,0
101546,9.98,12,8.3,2,0,online_retail,0
101547,39.96,21,30.0,4,0,restaurant,0
101548,75.1,23,3.4,0,0,travel,0
101549,137.74,22,16.0,1,0,online_retail,0
101550,32.55,8,45.4,2,0,online_retail,0
101551,90.91,8,15.3,2,1,restaurant,0
101552,22.94,8,10.2,1,1,grocery,0
101553,152.11,19,7.2,2,0,grocery,0
101554,53.25,21,56.0,5,0,grocery,0
101555,9.33,17,87.3,7,0,online_retail,0
101556,10.55,10,0.9,2,0,online_retail,0
101557,84.05,10,1.7,2,0,restaurant,0
101558,61.36,19,3.9,1,0,online_retail,1
101559,28.67,15,0.1,3,0,online_retail,0
101560,31.51,19,67.1,3,1,online_retail,0
101561,106.58,19,0.1,9,0,online_retail,0
101562,40.47,5,14.7,1,0,grocery,0
101563,3.67,13,17.7,3,1,online_retail,0
101564,76.19,5,4.0,4,1,restaurant,0
101565,87.21,6,3.4,6,0,grocery,1
101566,12.42,18,14.1,3,1,restaurant,0
101567,137.25,12,7.2,3,0,grocery,0
101568,109.7,16,102.2,0,0,grocery,0
101569,27.63,8,15.3,3,1,grocery,0
101570,67.81,8,4.7,1,1,online_retail,0
101571,20.01,8,25.4,1,0,grocery,0
101572,3.52,5,0.4,2,1,online_retail,0
101573,20.41,3,0.3,5,0,restaurant,0
101574,9.96,4,19.2,2,1,electronics,1
101575,331.23,20,90.0,1,0,restaurant,0
101576,13.54,18,2.8,6,0,grocery,0
101577,188.12,14,27.9,2,0,grocery,0
101578,69.48,17,8.3,3,1,restaurant,0
101579,26.48,14,53.4,3,0,restaurant,0
101580,17.77,7,2.5,2,0,online_retail,0
101581,76.93,8,0.4,3,1,restaurant,0
101582,16.67,4,26.1,1,0,grocery,0
101583,115.69,3,1.0,3,0,grocery,0
101584,36.94,16,50.7,2,0,online_retail,0
101585,1.69,2,4.6,1,1,electronics,0
101586,123.15,11,8.7,3,0,online_retail,0
101587,63.52,18,16.6,3,0,grocery,0
101588,27.56,14,31.9,3,0,grocery,0
101589,89.92,4,22.2,3,0,online_retail,0
101590,40.67,8,6.1,2,1,online_retail,0
101591,147.48,3,6.7,0,0,travel,1
101592,19.72,7,10.4,3,0,restaurant,0
101593,100.12,0,9.5,3,0,grocery,0
101594,31.42,8,19.0,1,0,restaurant,0
101595,67.39,5,3.0,5,0,online_retail,0
101596,11.39,12,2.0,4,0,online_retail,0
101597,83.47,15,18.4,2,1,restaurant,0
101598,11.66,15,93.6,3,1,restaurant,1
101599,119.82,0,37.6,4,1,grocery,0
101600,14.6,0,21.9,4,0,online_retail,0
101601,11.63,0,13.3,3,0,online_retail,1
101602,3.85,1,2.9,1,1,grocery,0
101603,201.82,3,22.7,5,1,electronics,0
101604,197.27,11,43.6,6,1,electronics,0
101605,36.69,4,41.9,3,1,travel,0
101606,112.6,19,14.1,3,1,online_retail,0
101607,67.54,8,11.7,3,0,electronics,0
101608,67.06,11,9.1,4,0,grocery,0
101609,67.83,8,12.5,3,1,restaurant,0
101610,42.93,23,12.0,5,0,online_retail,0
101611,281.04,21,99.2,1,0,online_retail,0
101612,18.15,4,23.7,4,0,grocery,0
101613,14.2,21,12.0,3,0,grocery,0
101614,50.55,11,3.0,4,1,grocery,0
101615,102.33,16,4.7,1,0,grocery,0
101616,30.35,23,10.3,4,1,electronics,1
101617,187.96,16,0.3,3,1,online_retail,0
101618,22.43,20,7.8,1,0,online_retail,1
101619,120.33,17,2.0,1,1,grocery,0
101620,18.75,2,5.8,2,0,electronics,1
101621,12.34,4,43.1,2,1,grocery,1
101622,22.31,11,8.5,4,0,restaurant,0
101623,83.24,4,3.8,3,1,grocery,0
101624,29.49,6,8.2,3,0,grocery,0
101625,179.85,14,21.0,3,1,online_retail,0
101626,89.58,7,3.5,2,1,restaurant,1
101627,59.64,6,11.1,2,0,grocery,0
101628,51.68,22,16.5,5,0,online_retail,0
101629,135.99,21,5.6,2,1,grocery,0
101630,45.1,13,6.8,1,0,grocery,0
101631,121.29,23,24.0,5,0,travel,1
101632,43.46,11,2.4,4,0,grocery,0
101633,112.33,14,48.9,3,0,online_retail,0
101634,17.14,7,3.3,2,1,electronics,0
101635,15.31,7,18.8,2,0,electronics,0
101636,48.48,20,3.4,7,1,restaurant,0
101637,135.75,2,37.9,1,1,grocery,1
101638,2.97,12,2.7,2,1,restaurant,1
101639,89.11,9,10.1,3,1,grocery,0
101640,68.25,22,57.1,6,0,travel,0
101641,160.16,17,20.4,0,0,online_retail,0
101642,62.16,19,18.4,5,1,online_retail,0
101643,21.78,15,25.7,3,1,online_retail,0
101644,112.71,22,4.3,5,0,grocery,0
101645,4.01,15,2.1,5,0,grocery,0
101646,100.82,1,107.4,5,0,grocery,1
101647,22.85,14,26.3,5,0,restaurant,0
101648,48.05,10,38.5,2,1,grocery,0
101649,106.0,20,9.1,2,0,grocery,0
101650,16.67,19,0.9,1,0,restaurant,0
101651,186.13,14,27.0,0,0,online_retail,0
101652,18.06,10,34.5,7,0,grocery,1
101653,132.52,14,3.2,3,0,online_retail,0
101654,220.38,22,11.1,1,0,grocery,0
101655,44.37,4,17.0,6,0,grocery,0
101656,117.14,10,1.4,4,1,online_retail,0
101657,59.44,23,20.1,3,1,online_retail,0
101658,76.46,18,17.0,6,1,online_retail,0
101659,88.01,13,20.0,3,0,grocery,0
101660,65.85,1,5.3,6,1,grocery,0
101661,134.1,14,2.8,3,0,restaurant,0
101662,35.19,17,13.0,3,1,travel,0
101663,229.28,5,11.4,1,0,restaurant,0
101664,12.25,10,4.4,3,0,travel,0
101665,79.08,22,9.5,5,0,travel,0
101666,27.96,22,87.6,1,0,online_retail,0
101667,63.85,7,11.2,6,1,restaurant,0
101668,147.13,17,9.4,2,0,restaurant,0
101669,89.69,15,26.4,6,1,grocery,0
101670,1.0,18,10.9,1,1,online_retail,0
101671,146.55,8,56.3,0,1,grocery,0
101672,81.98,16,19.7,4,0,grocery,0
101673,45.65,9,8.8,4,0,grocery,0
101674,22.35,23,9.6,4,1,restaurant,0
101675,15.62,16,24.6,2,0,electronics,0
101676,14.36,1,14.9,4,1,restaurant,0
101677,1.66,8,4.6,0,0,grocery,0
101678,45.68,17,31.3,2,0,online_retail,0
101679,133.89,15,14.3,4,0,travel,0
101680,25.89,21,4.5,5,1,travel,0
101681,4.7,4,82.9,5,0,online_retail,0
101682,82.67,2,22.9,4,1,grocery,0
101683,14.17,20,4.8,6,0,electronics,0
101684,8.95,12,22.2,5,1,online_retail,0
101685,32.17,3,76.2,5,0,electronics,0
101686,43.48,7,7.7,4,0,grocery,0
101687,23.33,9,39.5,3,0,grocery,0
101688,71.32,14,16.9,3,1,online_retail,0
101689,139.51,20,43.0,2,1,restaurant,0
101690,32.75,5,28.1,6,1,restaurant,0
101691,21.85,13,13.0,4,0,grocery,0
101692,11.63,9,21.8,4,0,grocery,0
101693,11.73,17,3.0,3,1,electronics,0
101694,186.84,14,6.5,1,1,electronics,1
101695,66.99,7,3.9,2,0,restaurant,0
101696,56.51,3,36.5,2,1,grocery,1
101697,29.78,12,6.3,2,1,electronics,0
101698,10.51,17,13.4,2,1,electronics,0
101699,7.26,0,11.1,5,0,restaurant,0
101700,15.59,3,17.7,3,0,online_retail,0
101701,81.37,15,30.6,4,1,restaurant,0
101702,15.7,0,0.6,6,1,travel,0
101703,38.79,18,17.4,3,1,restaurant,0
101704,14.74,13,3.6,5,0,restaurant,0
101705,6.78,9,7.6,6,0,online_retail,0
101706,153.55,12,34.0,4,1,restaurant,0
101707,57.28,10,21.1,2,1,online_retail,0
101708,28.45,12,48.0,7,0,grocery,0
101709,7.49,20,17.9,4,0,grocery,0
101710,35.09,6,15.9,6,0,online_retail,0
101711,11.69,1,2.7,1,0,grocery,0
101712,84.91,16,20.8,5,1,restaurant,0
101713,68.01,20,7.2,3,0,online_retail,0
101714,39.56,21,27.2,2,1,restaurant,0
101715,105.84,18,13.5,0,0,online_retail,0
101716,81.57,19,58.7,1,0,online_retail,0
101717,175.3,1,13.0,2,0,grocery,0
101718,22.38,17,47.5,1,1,restaurant,0
101719,27.84,6,54.8,1,0,grocery,0
101720,22.24,0,5.2,4,0,electronics,0
101721,20.34,13,4.8,1,0,travel,0
101722,240.49,20,4.9,5,0,online_retail,0
101723,52.25,21,41.7,2,0,online_retail,0
101724,17.38,2,3.4,5,0,online_retail,0
101725,101.29,13,18.2,2,0,electronics,0
101726,12.72,21,9.6,6,1,restaurant,0
101727,101.29,14,41.6,2,0,electronics,0
101728,161.85,9,6.5,0,1,online_retail,1
101729,22.11,23,8.5,3,0,online_retail,0
101730,8.11,15,3.2,0,1,grocery,0
101731,67.22,21,9.1,0,0,electronics,0
101732,10.66,3,10.1,4,1,electronics,0
101733,38.64,5,37.7,2,1,electronics,0
101734,58.14,1,7.3,0,0,restaurant,0
101735,34.52,16,3.0,0,1,grocery,0
101736,150.93,13,17.5,5,1,online_retail,0
101737,86.29,17,11.7,4,0,restaurant,0
101738,7.23,10,3.9,5,1,grocery,0
101739,59.39,21,8.9,5,0,grocery,0
101740,104.02,7,12.5,3,0,online_retail,0
101741,79.94,14,1.1,1,0,grocery,0
101742,93.25,14,0.7,3,1,electronics,0
101743,42.66,12,17.3,0,0,restaurant,0
101744,69.79,17,4.8,3,0,restaurant,0
101745,129.16,14,5.7,3,1,restaurant,0
101746,14.94,6,39.8,2,0,grocery,0
101747,18.2,7,14.1,2,0,online_retail,0
101748,56.43,19,39.7,2,1,electronics,1
101749,57.24,4,14.0,6,0,travel,0
101750,1.03,11,10.8,2,1,grocery,0
101751,13.87,6,0.3,1,1,grocery,0
101752,145.7,23,28.1,2,0,online_retail,0
101753,164.4,0,14.7,2,1,restaurant,1
101754,96.51,15,61.5,0,1,travel,0
101755,62.11,5,24.2,3,0,travel,0
101756,29.49,21,11.2,4,1,restaurant,1
101757,28.37,1,10.6,1,0,restaurant,0
101758,13.1,4,10.8,3,0,restaurant,0
101759,12.84,0,33.9,2,0,restaurant,0
101760,135.9,10,4.6,3,1,online_retail,0
101761,40.52,19,2.3,4,1,grocery,0
101762,137.17,0,19.5,3,1,online_retail,0
101763,43.6,11,41.1,4,0,electronics,0
101764,175.86,12,26.8,2,0,restaurant,0
101765,62.1,12,8.2,3,1,restaurant,1
101766,5.18,19,20.2,2,1,electronics,1
101767,2.55,12,24.7,1,0,travel,0
101768,47.95,20,24.2,1,0,grocery,0
101769,104.7,17,12.5,4,0,restaurant,0
101770,11.17,19,30.4,3,0,online_retail,0
101771,49.89,10,19.8,1,1,electronics,0
101772,34.4,14,36.1,2,1,restaurant,0
101773,26.08,20,7.9,1,1,restaurant,0
101774,54.3,22,9.6,6,0,restaurant,0
101775,12.85,7,12.7,2,1,electronics,0
101776,54.17,16,22.8,1,0,online_retail,0
101777,30.96,1,13.6,3,0,online_retail,0
101778,78.08,12,22.7,3,1,restaurant,0
101779,71.87,17,4.7,4,1,restaurant,0
101780,192.77,4,5.6,2,0,restaurant,0
101781,34.6,22,26.3,1,0,grocery,0
101782,6.09,16,6.7,3,0,grocery,0
